name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,538,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,4484,0,0,1,1,0.0,0,-680,0,680,40,False,0
Chiedozie Ogbene,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,314,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,1159,0,0,2,0,0.0,0,-351,67,418,49,True,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0,0,0.0,0,97,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,20,0,0,0,0,0,3,0,16413,0,0,1,1,0.0,0,-6340,569,6909,55,True,0
Jeremy Jacquet,DEF,Liverpool,3.6,0,0,28,1,6,12.5,9,362,0.03,0.03,0.00,0.75,21,0,0,3.7,22.8,2026-09-04T19:00:00Z,90,False,12,0,0,0,3,0,3,0,277052,1,3,2,0,2.0,5,16306,56823,40517,50,False,1
Dominic Calvert-Lewin,FWD,Leeds,4.0,0,0,0,0,1,11.3,3,346,0.06,0.62,0.56,0.87,23,1,0,3.7,4.4,2026-09-05T14:00:00Z,72,False,5,0,0,0,2,0,3,0,2612462,1,0,1,1,21.0,1,-144642,198586,343228,60,False,1
Nick Pope,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,442,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,115196,0,0,2,2,0.0,0,-14257,4952,19209,50,True,0
Frank Onyeka,MID,Coventry City,1.2,0,0,5,0,0,0.4,3,104,0.00,0.00,0.00,1.17,26,1,0,0.1,0.4,2026-09-05T14:00:00Z,62,False,15,0,0,0,2,0,3,0,12452,1,1,0,1,0.0,2,-3826,379,4205,50,False,0
Marc Guéhi,DEF,Man City,5.2,0,2,31,1,9,9.6,9,388,0.02,0.02,0.00,1.37,26,0,0,4.0,28.8,2026-09-05T14:00:00Z,90,False,7,0,0,0,6,0,3,0,1945720,1,0,0,1,2.0,8,-59173,122887,182060,60,True,0
Christos Tzolis,MID,Arsenal,3.2,1,1,31,0,2,50.0,8,557,0.20,0.20,0.00,0.39,29,1,0,8.5,30.6,2026-09-06T15:30:00Z,90,False,6,0,0,0,5,0,3,0,1889271,1,1,1,2,4.0,5,-601940,91384,693324,65,True,1
George Hemmings,MID,Aston Villa,1.8,0,0,12,1,2,13.5,7,51,0.14,0.21,0.07,0.22,25,0,0,4.5,10.8,2026-09-05T16:30:00Z,74,False,11,0,0,0,4,0,3,0,110782,1,1,0,0,21.0,3,21970,36405,14435,45,False,0
Erling Haaland,FWD,Man City,6.6,0,3,40,1,5,13.6,7,411,0.48,1.54,1.06,1.37,26,0,1,12.5,48.8,2026-09-05T14:00:00Z,90,False,7,0,0,0,2,0,3,0,7594638,1,0,0,1,63.0,9,360063,400573,40510,155,True,0
Riccardo Calafiori,DEF,Arsenal,5.8,0,0,0,0,0,3.2,1,8,0.03,0.42,0.39,0.26,29,1,0,3.4,4.4,2026-09-06T15:30:00Z,66,False,6,0,0,0,1,0,3,0,4639050,1,1,1,2,26.0,2,396923,515479,118556,57,True,0
Juanlu Sánchez,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,573,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,19900,0,0,2,2,0.0,0,-1920,369,2289,45,False,0
Tom King,GK,Everton,0.0,0,0,0,0,0,0.0,0,228,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,4408,0,0,2,2,0.0,0,-211,303,514,45,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,19,0,1,0.0,0,198,0.00,0.00,0.00,3.14,24,2,0,3.8,38.4,2026-09-05T14:00:00Z,90,False,10,0,0,0,7,0,3,5,188350,1,0,3,2,0.0,2,-3328,15007,18335,50,False,0
Oli McBurnie,FWD,Hull City,2.8,0,0,2,1,1,11.3,3,295,0.05,0.43,0.38,1.93,25,0,0,2.9,2.6,2026-09-05T16:30:00Z,90,False,2,0,0,0,0,0,3,0,211366,1,2,0,0,15.0,2,-9368,40632,50000,55,True,0
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,431,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,50069,0,0,2,2,0.0,0,-42560,243,42803,58,False,0
Oscar Mingueza,DEF,Crystal Palace,0.4,0,0,4,0,0,0.3,1,207,0.00,0.00,0.00,0.13,24,0,0,0.1,1.0,2026-09-05T14:00:00Z,1,False,10,0,0,0,1,0,3,0,7148,0,1,3,2,0.0,1,-541,770,1311,44,False,0
Charalampos Kostoulas,FWD,Brighton,5.6,0,0,9,0,3,5.3,8,138,0.02,0.45,0.43,2.49,23,1,0,3.9,9.6,2026-09-05T14:00:00Z,90,False,13,0,0,0,4,0,3,0,52785,1,1,1,1,24.0,2,23615,29733,6118,55,True,0
Filip Jörgensen,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,141,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,1022,0,0,1,2,0.0,0,-270,0,270,50,False,0
Kaye Furo,FWD,Brentford,0.0,0,0,0,0,0,0.0,0,107,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,20,0,0,0,0,0,3,0,116698,0,0,1,1,0.0,0,13495,27280,13785,45,True,0
Matheus Santos Carneiro da Cunha,MID,Man Utd,3.2,0,0,10,1,0,6.2,3,428,0.05,0.17,0.12,0.65,30,0,0,1.9,2.8,2026-09-06T13:00:00Z,69,False,9,0,0,0,1,0,3,0,802045,1,2,2,2,10.0,3,-134183,23584,157767,80,False,0
Carl Rushworth,GK,Coventry City,1.0,0,0,13,0,1,0.0,0,110,0.00,0.00,0.00,2.12,26,1,0,1.9,18.8,2026-09-05T14:00:00Z,90,False,15,0,0,0,9,0,3,2,95482,1,0,0,1,0.0,2,-16015,2938,18953,45,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,0,10,0,7,2.4,7,4,0.02,0.33,0.31,0.39,29,1,0,10.2,23.6,2026-09-06T15:30:00Z,90,False,6,0,0,0,4,0,3,0,2590027,1,0,1,2,76.0,2,-298759,46883,345642,80,True,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,380,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,12739,0,0,2,0,0.0,0,-2736,696,3432,75,False,0
Chris Richards,DEF,Crystal Palace,1.2,0,0,8,0,8,0.5,9,202,0.00,0.04,0.04,3.14,24,2,0,3.6,28.8,2026-09-05T14:00:00Z,90,False,10,0,0,0,4,0,3,0,68124,1,1,3,2,7.0,1,-5426,5745,11171,50,False,0
Brian Madjo,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,582,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,31743,0,0,0,0,0.0,0,-8463,894,9357,55,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,373,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,2874,0,0,2,0,0.0,0,-929,1,930,55,False,0
Aladji Bamba,MID,Newcastle,0.6,0,0,0,0,0,0.0,0,559,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,11930,0,0,2,2,0.0,0,-1788,834,2622,50,True,0
Abdul Fatawu,MID,Ipswich Town,1.6,0,0,14,0,2,32.9,6,315,0.15,0.18,0.03,0.69,21,2,0,4.7,10.2,2026-09-04T19:00:00Z,78,False,14,0,0,0,2,0,3,0,21660,1,2,2,0,4.0,2,-849,2126,2975,55,True,0
Leny Yoro,DEF,Man Utd,0.4,0,0,1,0,1,0.6,3,420,0.01,0.01,0.00,0.09,30,1,0,0.9,6.0,2026-09-06T13:00:00Z,6,False,9,0,0,0,0,0,3,0,56599,0,2,2,2,2.0,1,-9461,1735,11196,49,False,0
Jorrel Hato,DEF,Chelsea,1.6,1,0,5,0,4,11.2,6,148,0.02,0.02,0.00,1.91,29,2,0,4.8,34.8,2026-09-06T15:30:00Z,59,False,1,0,0,0,2,0,3,0,65104,1,2,1,2,2.0,3,12089,22516,10427,45,False,0
Sander Berge,MID,Fulham,1.6,0,0,9,0,0,2.9,2,265,0.10,0.10,0.00,0.84,24,1,0,0.6,3.2,2026-09-05T14:00:00Z,29,False,8,0,0,0,2,0,3,0,36133,0,0,3,2,0.0,1,-3309,1875,5184,50,True,0
Timothy Castagne,DEF,Fulham,3.8,0,0,-1,0,5,24.1,7,258,0.19,0.77,0.58,1.97,24,3,0,7.5,20.6,2026-09-05T14:00:00Z,90,False,8,0,0,0,5,0,3,0,105919,1,2,3,2,30.0,1,33375,44214,10839,45,True,0
Cody Gakpo,MID,Liverpool,5.8,2,2,43,1,2,42.7,10,367,0.40,0.46,0.06,0.75,21,0,0,10.5,49.6,2026-09-04T19:00:00Z,90,False,12,0,0,0,5,0,3,0,933667,1,3,2,0,13.0,11,103812,234993,131181,71,False,0
Jaidon Anthony,MID,Brentford,3.0,0,0,3,0,0,2.2,4,105,0.01,0.06,0.05,1.36,22,1,0,0.4,0.0,2026-09-05T14:00:00Z,45,False,20,0,0,0,4,0,3,0,16152,0,0,1,1,3.0,1,-1707,1644,3351,60,True,0
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,65,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,1391,0,0,2,2,0.0,0,-270,96,366,45,False,0
Dara O'Shea,DEF,Ipswich Town,2.0,0,0,5,0,8,4.4,11,304,0.01,0.01,0.00,0.69,21,2,0,3.2,23.8,2026-09-04T19:00:00Z,90,False,14,0,0,0,3,0,3,0,330000,1,3,2,0,4.0,3,-15021,22172,37193,40,True,0
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,153951,0,0,2,2,0.0,0,-73618,8513,82131,54,True,0
Alex Palmer,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,301,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,452044,0,0,2,0,0.0,0,-1187,29680,30867,40,True,0
Jacob Ramsey,MID,Newcastle,0.0,0,0,22,0,0,0.8,4,456,0.02,0.13,0.11,0.04,27,0,1,5.0,32.4,2026-09-05T11:30:00Z,27,False,3,0,0,0,4,0,3,0,30127,0,0,2,2,17.0,6,-4753,1799,6552,50,True,0
Alex Tóth,MID,Bournemouth,0.2,0,0,0,0,0,0.0,0,76,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,1563,0,0,2,2,0.0,0,-108,123,231,50,False,0
Arnaud Kalimuendo,FWD,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,493,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,5117,0,0,0,0,0.0,0,-411,838,1249,54,True,0
Anthony Patterson,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,14484,0,0,1,1,0.0,0,-1616,0,1616,40,False,0
Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,18,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,6,0,0,0,0,0,3,0,15232,0,0,1,2,0.0,0,-5441,1165,6606,63,True,0
Matty Jacob,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,283,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,1068,0,0,0,0,0.0,0,-153,57,210,40,True,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,448,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,114109,0,0,2,2,0.0,0,-46419,549,46968,49,True,0
Luc De Fougerolles,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,11771,0,0,3,2,0.0,0,382,2221,1839,40,True,0
Nobel Mendy,DEF,Hull City,0.0,0,0,22,1,7,0.6,10,586,0.00,0.03,0.03,1.81,25,0,0,3.1,16.2,2026-09-05T16:30:00Z,70,False,2,0,0,0,2,0,3,0,619201,1,3,0,0,14.0,8,98035,166798,68763,40,True,0
Geovany Quenda,MID,Chelsea,0.4,0,0,0,0,0,0.0,0,164,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,3704,0,0,1,2,0.0,0,-904,292,1196,54,False,0
Wilson Odobert,MID,Spurs,0.0,0,0,0,0,0,0.0,0,517,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,117,0,0,0,0,0.0,0,-11,27,38,55,False,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,433,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,371,0,0,2,2,0.0,0,-37,32,69,50,False,0
Jack Taylor,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,312,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,3500,0,0,2,0,0.0,0,-505,190,695,45,True,0
Aaron Wan-Bissaka,DEF,Aston Villa,1.5,0,0,3,0,1,0.9,1,611,0.00,0.00,0.00,0.35,25,0,0,0.4,2.8,2026-09-05T16:30:00Z,5,False,11,0,0,0,0,0,3,0,15829,0,0,0,0,0.0,1,5012,6633,1621,45,False,0
João Pedro Loureiro da Costa,DEF,Brighton,0.8,0,0,7,0,1,14.5,1,119,0.16,0.16,0.00,0.10,23,0,0,2.0,5.8,2026-09-05T14:00:00Z,12,False,13,0,0,0,0,0,3,0,3762,0,0,1,1,0.0,1,-72,400,472,45,True,0
Ryan Giles,DEF,Hull City,4.8,0,2,30,1,3,26.4,4,282,0.04,0.04,0.00,1.93,25,0,0,4.1,14.8,2026-09-05T16:30:00Z,90,False,2,0,0,0,5,0,3,0,123114,1,1,0,0,0.0,8,18469,26812,8343,40,True,0
Luca Netz,DEF,Nott'm Forest,0.4,0,0,0,0,0,0.0,0,478,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,3401,0,0,0,0,0.0,0,-304,168,472,45,True,0
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,44,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,12237,0,0,0,0,0.0,0,-2630,1094,3724,54,False,0
Alexander Isak,FWD,Liverpool,5.0,0,3,61,1,1,6.4,3,379,0.05,0.26,0.21,0.58,21,0,2,10.7,67.0,2026-09-04T19:00:00Z,63,False,12,0,0,0,2,0,3,0,1811350,1,0,2,0,34.0,13,-25262,181587,206849,90,False,0
Norman Bassette,FWD,Coventry City,0.0,0,0,0,0,0,0.0,0,197,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,3200,0,0,0,1,0.0,0,-548,0,548,45,False,0
Harry Amass,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,21308,0,0,2,2,0.0,0,-414,1942,2356,40,False,0
Ola Aina,DEF,Nott'm Forest,1.6,0,0,8,0,2,0.5,7,473,0.00,0.00,0.00,0.81,28,0,0,1.4,13.0,2026-09-05T14:00:00Z,58,False,19,0,0,0,4,0,3,0,313105,1,5,0,0,0.0,1,-30402,20608,51010,45,True,0
Brenden Aaronson,MID,Leeds,1.2,0,0,5,0,0,1.0,0,337,0.00,0.00,0.00,1.95,23,1,0,0.1,0.0,2026-09-05T14:00:00Z,28,False,5,0,0,0,0,0,3,0,70876,0,0,1,1,0.0,1,-14068,2026,16094,55,False,0
Paddy McNair,DEF,Hull City,0.2,0,0,0,0,0,0.0,0,285,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,13231,0,0,0,0,0.0,0,-491,1008,1499,40,True,0
Álvaro Rodríguez,FWD,Bournemouth,0.4,0,0,0,0,0,0.0,0,81,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,12281,0,0,2,2,0.0,0,-398,1521,1919,60,False,0
Liam Delap,FWD,Nott'm Forest,1.6,0,0,6,1,2,20.8,5,167,0.06,0.12,0.06,0.89,28,0,0,2.8,2.4,2026-09-05T14:00:00Z,73,False,19,0,0,0,3,0,3,0,83350,1,0,0,0,5.0,2,24969,36946,11977,55,True,0
Bruno Borges Fernandes,MID,Man Utd,5.8,0,0,11,0,0,33.6,2,426,0.06,0.21,0.15,1.01,30,2,0,5.1,3.4,2026-09-06T13:00:00Z,90,False,9,0,0,0,2,0,3,0,5025755,1,0,2,2,14.0,2,36750,371832,335082,120,False,0
Jannik Schuster,DEF,Brentford,4.2,0,0,11,0,10,0.2,10,93,0.01,0.11,0.10,1.61,22,1,0,2.1,17.2,2026-09-05T14:00:00Z,73,False,20,0,0,0,0,0,3,0,15267,0,0,1,1,4.0,4,-1306,166,1472,45,True,0
Shea Lacey,MID,Man Utd,0.2,0,0,0,0,0,0.0,0,435,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,5286,0,0,2,2,0.0,0,-740,298,1038,50,False,0
Daniel Jebbison,FWD,Bournemouth,0.4,0,0,4,0,0,0.0,0,608,0.00,0.00,0.00,0.05,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,1,False,17,0,0,0,0,0,3,0,9237,0,0,2,2,0.0,1,2512,4510,1998,50,False,0
Sorba Thomas,MID,Hull City,1.3,0,0,5,0,0,10.8,1,642,0.04,0.04,0.00,0.12,25,0,0,1.4,3.2,2026-09-05T16:30:00Z,27,False,2,0,0,0,1,0,3,0,569,0,0,0,0,0.0,1,388,446,58,55,True,0
Viktor Gyökeres,FWD,Arsenal,0.4,0,0,2,0,0,0.1,1,25,0.00,0.00,0.00,0.11,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,12,False,6,0,0,0,1,0,3,0,466852,0,0,1,2,0.0,1,-192830,8161,200991,73,True,0
Lukás Hornícek,GK,Newcastle,2.8,0,0,12,0,0,0.0,0,567,0.00,0.00,0.00,1.37,27,2,0,3.3,33.4,2026-09-05T11:30:00Z,90,False,3,0,0,0,6,0,3,4,125893,1,0,2,2,0.0,2,39154,58261,19107,50,True,0
Elliot Anderson,MID,Man City,2.6,0,0,23,1,4,28.1,11,481,0.17,0.19,0.02,1.37,26,0,0,6.0,26.6,2026-09-05T14:00:00Z,90,False,7,0,0,0,6,0,3,0,514714,1,1,0,1,5.0,3,-91799,41120,132919,64,True,0
Lamare Bogarde,MID,Aston Villa,0.2,0,0,0,0,0,0.0,0,35,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,7284,0,0,0,0,0.0,0,-311,945,1256,50,False,0
Jack Butland,GK,Hull City,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,8463,0,0,0,0,0.0,0,-1301,166,1467,45,True,0
Omari Hutchinson,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,484,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,11458,0,0,0,0,0.0,0,-4400,213,4613,54,True,0
Michael Kayode,DEF,Brentford,4.6,0,0,2,0,5,0.3,5,88,0.00,0.03,0.03,0.35,22,0,0,1.0,7.6,2026-09-05T14:00:00Z,45,False,20,0,0,0,2,0,3,0,1044649,1,0,1,1,2.0,1,121903,201513,79610,46,True,0
Valentín Barco,MID,Chelsea,0.6,0,0,0,0,0,0.0,0,568,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,13655,0,0,1,2,0.0,0,-1018,1055,2073,55,False,0
Jack Harrison,MID,Leeds,0.0,0,0,0,0,0,0.0,0,342,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,81,0,0,1,1,0.0,0,-17,0,17,50,False,0
Allan Andrade Elias,MID,Man City,0.0,0,0,0,0,0,0.0,0,628,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,365,0,0,0,1,0.0,0,213,300,87,60,True,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,382,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,7591,0,0,2,0,0.0,0,1969,2915,946,45,False,0
Cristhian Mosquera,DEF,Arsenal,2.4,0,0,0,0,0,0.0,0,11,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,6,0,0,0,0,0,3,0,438589,0,0,1,2,0.0,0,-114822,13546,128368,55,True,0
Mamadou Sangaré,MID,Brentford,4.4,0,0,0,0,1,1.3,5,565,0.01,0.16,0.15,0.35,22,0,0,0.6,0.0,2026-09-05T14:00:00Z,45,False,20,0,0,0,3,0,3,0,1631469,1,1,1,1,8.0,0,509396,639468,130072,57,True,1
Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,1605,0,0,0,0,0.0,0,-312,0,312,45,False,0
Yasin Ayari,MID,Brighton,3.0,0,0,18,0,1,14.8,3,129,0.04,0.21,0.17,2.49,23,1,0,4.4,11.4,2026-09-05T14:00:00Z,90,False,13,0,0,0,2,0,3,0,42114,1,0,1,1,18.0,2,-19892,1443,21335,54,True,0
Daniel Ballard,DEF,Sunderland,2.4,0,0,12,0,8,10.3,10,532,0.14,0.20,0.06,1.21,22,1,0,4.3,25.0,2026-09-05T14:00:00Z,90,False,4,0,0,0,5,0,3,0,398900,1,2,1,1,8.0,4,-79167,15628,94795,50,False,0
Emmanuel Emegha,FWD,Chelsea,0.0,0,0,0,0,0,0.0,0,170,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,15735,0,0,1,2,0.0,0,-539,2709,3248,50,False,0
Ibrahim Mbaye,MID,Aston Villa,0.7,0,0,0,0,0,0.0,0,631,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,4421,0,0,0,0,0.0,0,3426,4056,630,60,False,0
Mykhailo Mudryk,MID,Spurs,0.0,0,0,3,0,0,0.1,0,578,0.00,0.00,0.00,0.16,28,0,0,0.1,0.0,2026-09-05T14:00:00Z,16,False,18,0,0,0,0,0,3,0,7171,0,0,0,0,2.0,1,1892,3534,1642,54,False,0
Ayyoub Bouaddi,MID,Man City,0.5,0,0,5,0,2,0.5,5,616,0.00,0.00,0.00,0.37,26,0,0,1.2,11.2,2026-09-05T14:00:00Z,14,False,7,0,0,0,3,0,3,0,15546,0,0,0,1,0.0,1,6041,9299,3258,55,True,0
Joe Gomez,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,359,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,1465,0,0,2,0,0.0,0,-255,70,325,50,False,0
David Brooks,MID,Bournemouth,0.4,0,0,2,0,0,0.0,0,74,0.00,0.00,0.00,0.23,27,1,0,0.0,0.0,2026-09-05T11:30:00Z,14,False,17,0,0,0,0,0,3,0,5938,0,0,2,2,0.0,1,292,1296,1004,50,False,0
Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,59,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,15695,0,0,2,2,0.0,0,-2784,0,2784,40,False,0
Jack Rudoni,MID,Coventry City,1.6,0,0,9,0,2,28.5,5,183,0.09,0.38,0.29,1.17,26,1,0,7.6,14.4,2026-09-05T14:00:00Z,62,False,15,0,0,0,2,0,3,0,12234,1,1,0,1,33.0,2,-1863,706,2569,50,False,0
James Rowswell,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,510,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,9320,0,0,0,0,0.0,0,-25,898,923,40,False,0
Mark Travers,GK,Everton,0.0,0,0,0,0,0,0.0,0,227,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,3563,0,0,2,2,0.0,0,-276,282,558,50,True,0
Mitoma Kaoru,MID,Brighton,0.0,0,0,0,0,0,0.0,0,121,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,3542,0,0,1,1,0.0,0,-821,130,951,60,True,0
Matty Cash,DEF,Aston Villa,1.2,0,0,23,1,1,16.3,1,32,0.03,0.03,0.00,0.22,25,0,0,2.9,6.4,2026-09-05T16:30:00Z,84,False,11,0,0,0,1,0,3,0,731987,1,0,0,0,6.0,6,-35679,41628,77307,45,False,0
