name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Dean Henderson,GK,Crystal Palace,0.0,0,0,4,0,2,0.0,0,198,0.00,0.00,0.00,2.21,11,4,0,3.0,30.2,2026-08-28T19:00:00Z,90,False,15,0,0,0,11,0,2,4,182716,1,0,4,1,0.0,1,-7870,5904,13774,50,True,0
Oli McBurnie,FWD,Hull City,2.8,0,0,7,1,0,13.3,4,295,0.01,0.01,0.00,1.29,13,0,0,2.2,0.8,2026-08-29T14:00:00Z,90,False,7,0,0,0,4,0,2,0,219548,1,0,1,0,8.0,1,66700,82641,15941,55,False,1
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,431,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,91945,0,0,2,5,0.0,0,-57883,1576,59459,59,True,0
Oscar Mingueza,DEF,Crystal Palace,0.4,0,0,1,0,0,0.1,1,207,0.00,0.00,0.00,0.20,11,1,0,0.2,2.2,2026-08-28T19:00:00Z,15,False,15,0,0,0,0,0,2,0,7384,0,1,4,1,0.0,1,-1081,199,1280,45,True,0
Charalampos Kostoulas,FWD,Brighton,5.6,1,0,17,0,0,15.1,6,138,0.02,0.19,0.17,2.89,16,4,0,3.7,5.0,2026-08-30T13:00:00Z,79,False,6,0,0,0,6,0,2,0,22097,1,0,3,4,17.0,5,-767,1384,2151,55,False,0
Filip Jörgensen,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,141,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,1280,0,0,3,4,0.0,0,-501,0,501,50,True,0
Kaye Furo,FWD,Brentford,0.0,0,0,0,0,0,0.0,0,107,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,13,0,0,0,0,0,2,0,89302,0,0,1,1,0.0,0,-252,8191,8443,45,False,0
Matheus Santos Carneiro da Cunha,MID,Man Utd,3.2,2,1,31,0,0,27.6,2,428,0.15,0.26,0.11,1.06,18,1,0,7.6,20.0,2026-08-30T15:30:00Z,79,False,12,0,0,0,2,0,2,0,924196,1,0,2,5,28.0,9,-66103,26854,92957,80,True,0
Carl Rushworth,GK,Coventry City,1.0,0,0,10,0,1,0.0,0,110,0.00,0.00,0.00,0.72,13,1,0,1.1,10.6,2026-08-29T14:00:00Z,90,False,11,0,0,0,13,0,2,1,122624,1,0,1,0,0.0,2,7259,11931,4672,45,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,0,23,1,8,3.2,10,4,0.02,0.15,0.13,0.33,20,0,0,2.7,18.2,2026-08-31T19:00:00Z,90,False,2,0,0,0,5,0,2,0,2878770,1,2,1,0,6.0,8,-65343,58765,124108,80,False,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,380,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,14299,0,0,2,2,0.0,0,-3098,709,3807,75,True,0
Chris Richards,DEF,Crystal Palace,1.2,0,0,-4,0,4,0.1,6,202,0.00,0.04,0.04,2.21,11,4,0,3.2,15.0,2026-08-28T19:00:00Z,90,False,15,0,0,0,2,0,2,0,71981,1,2,4,1,17.0,0,-2246,4208,6454,50,True,0
Brian Madjo,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,582,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,1,0,0,0,0,0,2,0,40291,0,0,1,0,0.0,0,-7757,1166,8923,55,True,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,373,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,3769,0,0,2,2,0.0,0,-1095,33,1128,55,True,0
Aladji Bamba,MID,Newcastle,0.6,0,0,0,0,0,0.0,0,559,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,19,0,0,0,0,0,2,0,13188,0,0,2,0,0.0,0,-977,690,1667,50,False,0
Abdul Fatawu,MID,Ipswich Town,1.6,1,0,25,0,1,42.3,4,315,0.22,0.22,0.00,4.59,18,5,0,7.1,26.6,2026-08-30T15:30:00Z,82,False,16,0,0,0,2,0,2,0,21573,1,1,2,5,2.0,4,-2198,570,2768,55,False,1
Leny Yoro,DEF,Man Utd,0.4,0,0,-2,0,2,1.8,2,420,0.01,0.01,0.00,1.00,18,1,0,0.4,1.8,2026-08-30T15:30:00Z,16,False,12,0,0,0,1,0,2,0,62806,0,0,2,5,0.0,1,-9208,1536,10744,50,True,0
Jorrel Hato,DEF,Chelsea,1.6,1,0,12,0,4,20.7,6,148,0.06,0.06,0.00,1.41,16,3,0,5.1,30.0,2026-08-30T13:00:00Z,90,False,5,0,0,0,3,0,2,0,47286,1,2,3,4,0.0,4,-126,4358,4484,45,True,0
Sander Berge,MID,Fulham,1.6,0,0,14,0,0,27.9,2,265,0.20,0.20,0.00,1.85,19,1,0,3.6,6.0,2026-08-30T13:00:00Z,82,False,20,0,0,0,2,0,2,0,38868,1,0,0,1,2.0,2,-1868,1465,3333,50,False,0
Timothy Castagne,DEF,Fulham,3.8,0,0,18,1,1,0.7,2,258,0.00,0.00,0.00,0.26,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,67,False,20,0,0,0,2,0,2,0,45933,1,1,0,1,0.0,6,9481,12096,2615,45,False,0
Cody Gakpo,MID,Liverpool,5.8,1,0,21,0,1,27.8,3,367,0.65,0.65,0.00,2.23,14,2,0,5.7,23.2,2026-08-29T11:30:00Z,70,False,18,0,0,0,2,0,2,0,653797,1,0,2,2,6.0,5,177953,205704,27751,70,True,0
Jaidon Anthony,MID,Brentford,3.0,0,0,4,1,0,25.9,1,105,0.06,0.17,0.11,0.09,17,0,0,4.4,3.2,2026-08-30T13:00:00Z,60,False,13,0,0,0,1,0,2,0,16949,1,0,1,1,15.0,2,-433,1958,2391,60,False,1
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,65,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,1571,0,0,1,1,0.0,0,-418,88,506,45,True,0
Dara O'Shea,DEF,Ipswich Town,2.0,0,0,-14,0,1,0.8,1,304,0.01,0.08,0.07,4.77,18,5,0,0.9,0.0,2026-08-30T15:30:00Z,90,False,16,0,0,0,2,0,2,0,338381,1,0,2,5,9.0,0,1655,15639,13984,40,False,0
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,2,0,1,0.3,1,248,0.00,0.04,0.04,1.58,12,0,0,0.6,3.0,2026-08-29T14:00:00Z,20,False,3,0,0,0,0,0,2,0,227543,0,0,1,1,3.0,1,-35102,7709,42811,55,False,0
Alex Palmer,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,301,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,442454,0,0,2,5,0.0,0,-9662,7686,17348,40,False,0
Jacob Ramsey,MID,Newcastle,0.0,0,0,3,0,0,4.2,1,456,0.13,0.13,0.00,0.38,15,0,0,0.4,0.2,2026-08-29T16:30:00Z,8,False,19,0,0,0,1,0,2,0,34073,0,0,2,0,0.0,1,-3238,1442,4680,50,False,0
Alex Tóth,MID,Bournemouth,0.2,0,0,0,0,0,0.0,0,76,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,1576,0,0,1,1,0.0,0,-46,100,146,50,True,0
Arnaud Kalimuendo,FWD,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,493,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,14,0,0,0,0,0,2,0,5177,0,0,2,2,0.0,0,-418,339,757,55,False,0
Anthony Patterson,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,10,0,0,0,0,0,2,0,16075,0,0,0,1,0.0,0,-2307,0,2307,40,True,0
Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,18,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,19331,0,0,1,0,0.0,0,-5718,1318,7036,64,False,0
Matty Jacob,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,283,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,1177,0,0,1,0,0.0,0,-171,57,228,40,False,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,448,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,19,0,0,0,0,0,2,0,159459,0,0,2,0,0.0,0,-69064,6247,75311,50,False,0
Luc De Fougerolles,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,20,0,0,0,0,0,2,0,7950,0,0,0,1,0.0,0,2577,3051,474,40,False,0
Nobel Mendy,DEF,Hull City,0.0,0,0,9,0,7,0.0,9,586,0.00,0.01,0.01,1.09,13,0,0,3.5,27.6,2026-08-29T14:00:00Z,58,False,7,0,0,0,2,0,2,0,418634,1,2,1,0,7.0,1,160120,179580,19460,40,False,0
Geovany Quenda,MID,Chelsea,0.4,0,0,0,0,0,0.0,0,164,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,4061,0,0,3,4,0.0,0,-589,231,820,55,True,0
Wilson Odobert,MID,Spurs,0.0,0,0,0,0,0,0.0,0,517,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,121,0,0,2,0,0.0,0,-3,16,19,55,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,433,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,348,0,0,2,5,0.0,0,-64,24,88,50,True,0
Jack Taylor,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,312,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,3887,0,0,2,5,0.0,0,-772,111,883,45,False,0
Aaron Wan-Bissaka,DEF,Aston Villa,1.5,0,0,4,0,0,0.8,2,611,0.00,0.00,0.00,0.00,20,0,0,0.4,3.6,2026-08-31T19:00:00Z,12,False,1,0,0,0,0,0,2,0,4588,0,2,1,0,0.0,1,1383,1549,166,45,True,0
João Pedro Loureiro da Costa,DEF,Brighton,0.8,0,0,-1,0,0,0.3,0,119,0.00,0.00,0.00,0.04,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,10,False,6,0,0,0,0,0,2,0,3512,0,0,3,4,0.0,0,59,285,226,45,False,1
Ryan Giles,DEF,Hull City,4.8,0,0,21,1,1,15.0,2,282,0.07,0.07,0.00,1.29,13,0,0,2.7,9.6,2026-08-29T14:00:00Z,90,False,7,0,0,0,4,0,2,0,90479,1,1,1,0,2.0,6,8701,12892,4191,40,False,0
Luca Netz,DEF,Nott'm Forest,0.4,0,0,5,0,0,0.0,1,478,0.00,0.00,0.00,0.00,14,0,0,0.2,2.0,2026-08-29T11:30:00Z,4,False,14,0,0,0,0,0,2,0,3516,0,1,2,2,0.0,1,-176,112,288,45,False,0
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,44,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,1,0,0,0,0,0,2,0,14192,0,0,1,0,0.0,0,-1655,1002,2657,55,True,0
Alexander Isak,FWD,Liverpool,5.0,0,2,30,0,0,10.3,1,379,0.00,0.99,0.99,2.30,14,2,1,9.2,34.0,2026-08-29T11:30:00Z,90,False,18,0,0,0,0,0,2,0,1629014,1,1,2,2,48.0,8,-28097,73036,101133,90,True,0
Norman Bassette,FWD,Coventry City,0.0,0,0,0,0,0,0.0,0,197,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,11,0,0,0,0,0,2,0,3783,0,0,1,0,0.0,0,-788,0,788,45,True,0
Harry Amass,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,19337,0,0,2,5,0.0,0,-1093,888,1981,40,True,0
Ola Aina,DEF,Nott'm Forest,1.6,0,0,2,0,3,15.5,5,473,0.35,0.35,0.00,1.75,14,2,0,3.1,11.8,2026-08-29T11:30:00Z,85,False,14,0,0,0,4,0,2,0,345943,1,2,2,2,4.0,0,-5067,17770,22837,45,False,1
Brenden Aaronson,MID,Leeds,1.2,0,0,6,0,1,0.6,3,337,0.01,0.01,0.00,0.55,17,1,0,0.3,2.2,2026-08-30T13:00:00Z,45,False,4,0,0,0,1,0,2,0,85405,1,1,1,1,0.0,1,-5840,2593,8433,55,True,0
Paddy McNair,DEF,Hull City,0.2,0,0,0,0,0,0.0,0,285,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,13083,0,0,1,0,0.0,0,-44,646,690,40,False,0
Álvaro Rodríguez,FWD,Bournemouth,0.4,0,0,4,0,0,0.0,1,81,0.00,0.00,0.00,0.16,12,1,0,0.0,0.0,2026-08-29T14:00:00Z,9,False,9,0,0,0,1,0,2,0,11569,0,0,1,1,0.0,1,-182,1000,1182,60,True,0
Liam Delap,FWD,Nott'm Forest,1.6,0,0,9,0,0,10.1,0,167,0.00,0.07,0.07,0.33,14,1,0,2.1,4.0,2026-08-29T11:30:00Z,24,False,14,0,0,0,0,0,2,0,48067,0,0,2,2,7.0,1,175,7740,7565,55,False,0
Bruno Borges Fernandes,MID,Man Utd,5.8,1,3,87,0,1,62.5,8,426,0.48,2.50,2.02,2.06,18,2,3,26.1,132.4,2026-08-30T15:30:00Z,90,False,12,0,0,0,5,0,2,0,4770471,1,2,2,5,66.0,23,-180062,48518,228580,120,True,0
Jannik Schuster,DEF,Brentford,4.2,0,0,0,0,0,0.0,0,93,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,13,0,0,0,0,0,2,0,16511,0,0,1,1,0.0,0,-1064,142,1206,45,False,0
Shea Lacey,MID,Man Utd,0.2,0,0,0,0,0,0.0,0,435,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,4851,0,0,2,5,0.0,0,-263,327,590,50,True,0
Daniel Jebbison,FWD,Bournemouth,0.4,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,4738,0,0,1,1,0.0,0,2056,2477,421,50,True,0
Viktor Gyökeres,FWD,Arsenal,0.4,0,0,0,0,0,0.0,0,25,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,650596,0,0,1,0,0.0,0,-229353,8776,238129,74,False,0
Lukás Hornícek,GK,Newcastle,2.8,0,0,32,1,2,0.0,0,567,0.00,0.00,0.00,1.12,15,0,0,3.5,34.6,2026-08-29T16:30:00Z,90,False,19,0,0,0,4,0,2,4,70807,1,0,2,0,0.0,7,1279,5537,4258,50,False,0
Elliot Anderson,MID,Man City,2.6,0,0,25,0,4,20.2,14,481,0.22,0.29,0.07,0.66,11,1,0,5.8,25.0,2026-08-28T19:00:00Z,81,False,8,0,0,0,5,0,2,0,597491,1,5,4,1,13.0,3,-143069,10236,153305,64,False,1
Lamare Bogarde,MID,Aston Villa,0.2,0,0,0,0,0,0.0,0,35,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,1,0,0,0,0,0,2,0,6973,0,0,1,0,0.0,0,-349,636,985,50,True,0
Jack Butland,GK,Hull City,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,9646,0,0,1,0,0.0,0,-1614,124,1738,45,False,0
Omari Hutchinson,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,484,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,14,0,0,0,0,0,2,0,15837,0,0,2,2,0.0,0,-2032,214,2246,55,False,0
Michael Kayode,DEF,Brentford,4.6,0,0,9,0,3,16.0,4,88,0.21,0.23,0.02,1.46,17,1,0,3.8,14.4,2026-08-30T13:00:00Z,87,False,13,0,0,0,4,0,2,0,778776,1,1,1,1,8.0,2,289643,310803,21160,46,False,0
Valentín Barco,MID,Chelsea,0.6,0,0,1,0,1,0.0,1,568,0.00,0.04,0.04,0.07,16,1,0,0.2,0.0,2026-08-30T13:00:00Z,8,False,5,0,0,0,0,0,2,0,13561,0,0,3,4,4.0,1,-1133,528,1661,55,True,0
Jack Harrison,MID,Leeds,0.0,0,0,0,0,0,0.0,0,342,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,4,0,0,0,0,0,2,0,98,0,0,1,1,0.0,0,-36,0,36,50,True,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,382,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,3423,0,0,2,2,0.0,0,-253,309,562,45,True,0
Cristhian Mosquera,DEF,Arsenal,2.4,0,0,25,1,4,1.4,4,11,0.01,0.01,0.00,0.33,20,0,0,1.2,10.2,2026-08-31T19:00:00Z,78,False,2,0,0,0,0,0,2,0,566006,1,0,1,0,0.0,6,-30539,15410,45949,55,False,0
Mamadou Sangaré,MID,Brentford,4.4,0,0,16,0,5,25.3,14,565,0.03,0.24,0.21,1.46,17,1,0,6.1,24.4,2026-08-30T13:00:00Z,90,False,13,0,0,0,5,0,2,0,902725,1,4,1,1,11.0,4,420422,443762,23340,56,False,0
Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,1903,0,0,2,0,0.0,0,-658,0,658,45,True,0
Yasin Ayari,MID,Brighton,3.0,0,0,0,0,0,0.0,0,129,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,6,0,0,0,0,0,2,0,62632,0,0,3,4,0.0,0,-4277,3334,7611,55,False,0
Daniel Ballard,DEF,Sunderland,2.4,0,0,27,1,9,1.2,10,532,0.00,0.03,0.03,0.95,19,0,0,3.2,23.6,2026-08-30T13:00:00Z,90,False,10,0,0,0,1,0,2,0,495946,1,1,0,1,7.0,8,-36906,12798,49704,50,True,0
Emmanuel Emegha,FWD,Chelsea,0.0,0,0,0,0,0,0.0,0,170,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,14647,0,0,3,4,0.0,0,-884,1450,2334,50,True,0
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,578,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,4222,0,0,3,4,0.0,0,-742,234,976,55,True,0
Ayyoub Bouaddi,MID,Man City,0.5,0,0,3,0,1,4.3,1,616,0.12,0.12,0.00,0.00,11,0,0,0.6,1.8,2026-08-28T19:00:00Z,8,False,8,0,0,0,0,0,2,0,4327,0,0,4,1,0.0,1,2706,3055,349,55,False,0
Joe Gomez,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,359,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,1606,0,0,2,2,0.0,0,-330,79,409,50,True,0
David Brooks,MID,Bournemouth,0.4,0,0,3,0,0,1.6,0,74,0.01,0.01,0.00,0.16,12,1,0,0.1,0.0,2026-08-29T14:00:00Z,9,False,9,0,0,0,0,0,2,0,5133,0,0,1,1,0.0,1,-93,602,695,50,True,0
Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,59,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,18847,0,0,1,1,0.0,0,-384,1133,1517,40,True,0
Jack Rudoni,MID,Coventry City,1.6,0,0,12,1,1,27.7,6,183,0.09,0.15,0.06,0.02,13,0,0,3.9,6.8,2026-08-29T14:00:00Z,70,False,11,0,0,0,4,0,2,0,14191,1,1,1,0,4.0,3,-49,1250,1299,50,True,0
James Rowswell,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,510,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,7895,0,0,2,0,0.0,0,-360,335,695,40,True,0
Mark Travers,GK,Everton,0.0,0,0,0,0,0,0.0,0,227,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,3,0,0,0,0,0,2,0,3593,0,0,1,1,0.0,0,-113,290,403,50,False,0
Mitoma Kaoru,MID,Brighton,0.0,0,0,0,0,0,0.0,0,121,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,6,0,0,0,0,0,2,0,4114,0,0,3,4,0.0,0,-1078,159,1237,60,False,0
Matty Cash,DEF,Aston Villa,1.2,0,0,8,0,2,1.8,6,32,0.01,0.16,0.15,1.04,20,1,0,2.3,14.0,2026-08-31T19:00:00Z,77,False,1,0,0,0,1,0,2,0,749133,1,4,1,0,7.0,2,-79349,26978,106327,45,True,0
George Shepherd,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,189,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,11,0,0,0,0,0,2,0,28459,0,0,1,0,0.0,0,-2158,1013,3171,45,True,0
Rio Ngumoha,MID,Liverpool,0.8,0,0,5,0,0,1.3,0,369,0.03,0.03,0.00,0.07,14,0,0,0.5,2.0,2026-08-29T11:30:00Z,19,False,18,0,0,0,0,0,2,0,106917,0,0,2,2,2.0,1,-9330,5547,14877,60,True,0
Rio Cardines,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,220,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,False,15,0,0,0,0,0,2,0,187,0,0,4,1,0.0,0,-65,0,65,45,True,0
Bryan Mbeumo,MID,Man Utd,4.6,1,2,37,0,0,43.3,5,427,0.21,1.97,1.76,2.06,18,2,1,12.4,45.6,2026-08-30T15:30:00Z,90,False,12,0,0,0,2,0,2,0,3537164,1,3,2,5,35.0,11,-137963,82225,220188,80,True,1
Diogo Dalot Teixeira,DEF,Man Utd,1.2,0,0,12,0,4,42.2,4,417,0.12,0.27,0.15,1.06,18,1,0,9.2,16.4,2026-08-30T15:30:00Z,73,False,12,0,0,0,1,0,2,0,242125,1,0,2,5,33.0,2,-25442,8190,33632,50,True,0
Rico Henry,DEF,Brentford,0.2,0,0,3,0,0,0.0,0,89,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,2,False,13,0,0,0,0,0,2,0,24226,0,0,1,1,0.0,1,-1602,544,2146,45,False,0
Granit Xhaka,MID,Sunderland,3.8,0,3,29,1,1,57.9,7,544,0.36,0.36,0.00,0.95,19,0,0,7.8,20.4,2026-08-30T13:00:00Z,90,False,10,0,0,0,6,0,2,0,464299,1,0,0,1,0.0,6,24566,42781,18215,55,True,0
Dilane Bakwa,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,14,0,0,0,0,0,2,0,1297,0,0,2,2,0.0,0,-298,107,405,55,False,0
Michael Keane,DEF,Everton,0.0,0,0,0,0,0,0.0,0,231,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,3,0,0,0,0,0,2,0,136213,0,0,1,1,0.0,0,-21625,3260,24885,50,False,0
Dário Luís Essugo,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,163,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,18847,0,0,3,4,0.0,0,-1635,1252,2887,45,True,0
Marcelino Núñez,MID,Ipswich Town,1.2,0,0,6,0,4,12.1,9,309,0.02,0.02,0.00,2.85,18,3,0,2.6,11.6,2026-08-30T15:30:00Z,61,False,16,0,0,0,4,0,2,0,14039,1,1,2,5,2.0,2,-196,1197,1393,50,False,0
Johan Manzambi,MID,Aston Villa,2.8,0,0,0,0,0,0.0,0,53,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,1,0,0,0,0,0,2,0,18618,0,0,1,0,0.0,0,-8558,232,8790,60,True,0
John McGinn,MID,Aston Villa,3.4,0,0,2,0,1,12.0,4,45,0.05,0.10,0.05,1.04,20,1,0,1.7,0.0,2026-08-31T19:00:00Z,90,False,1,0,0,0,2,0,2,0,274653,1,1,1,0,10.0,1,-37047,7606,44653,55,True,1
Harvey Barnes,MID,Newcastle,5.6,0,0,9,1,2,22.1,4,453,0.01,0.05,0.04,1.12,15,0,0,3.6,7.2,2026-08-29T16:30:00Z,90,False,19,0,0,0,0,0,2,0,113402,1,2,2,0,7.0,3,4665,14995,10330,60,False,0
Kayne van Oevelen,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,554,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,3085,0,0,2,5,0.0,0,-583,54,637,45,False,0
Cole Palmer,MID,Chelsea,5.6,0,0,28,0,2,25.3,8,154,0.13,0.79,0.66,1.41,16,3,1,9.2,40.8,2026-08-30T13:00:00Z,90,False,5,0,0,0,4,0,2,0,1644351,1,2,3,4,26.0,7,344912,376872,31960,95,True,0
Nico O'Reilly,DEF,Man City,1.0,0,0,11,0,0,7.8,1,387,0.02,0.04,0.02,0.66,11,1,0,1.6,3.6,2026-08-28T19:00:00Z,88,False,8,0,0,0,2,0,2,0,2068744,1,1,4,1,5.0,2,-38546,68784,107330,65,False,0
