name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Boubacar Kamara,MID,Aston Villa,3.0,1,0,26,1,1,0.0,6,47,0.01,0.13,0.12,0.78,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,83,False,19,0,0,0,3,0,5,0,32641,1,2,3,2,0.0,6,-2746,1988,4734,50,False,0
Darko Gyabi,MID,Hull City,0.0,0,0,0,0,0,0.0,0,297,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,1875,0,0,1,2,0.0,0,-156,61,217,45,False,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,609,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,20140,0,0,1,2,0.0,0,-5521,0,5521,40,True,0
Kepa Arrizabalaga Revuelta,GK,Arsenal,0.0,0,0,0,0,0,0.0,0,2,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,7555,0,0,0,3,0.0,0,-378,181,559,49,False,0
Alisson Becker,GK,Liverpool,5.4,0,2,30,1,4,0.0,0,350,0.00,0.00,0.00,0.79,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,3,0,0,0,9,0,5,2,422308,1,0,1,0,0.0,8,-4413,20069,24482,55,False,0
Mathys Tel,MID,Spurs,1.6,0,0,0,0,0,0.0,0,514,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,21179,0,0,3,2,0.0,0,-5320,897,6217,58,True,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,538,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,3843,0,0,3,5,0.0,0,-298,0,298,40,False,0
Chiedozie Ogbene,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,314,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,701,0,0,0,1,0.0,0,-155,0,155,49,False,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0,0,0.0,0,97,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,10766,0,0,0,3,0.0,0,-1881,16,1897,54,True,0
Jeremy Jacquet,DEF,Liverpool,4.8,0,0,26,1,5,0.0,8,362,0.02,0.02,0.00,0.79,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,3,0,0,0,6,0,5,0,355709,1,3,1,0,0.0,6,50743,69754,19011,50,False,0
Dominic Calvert-Lewin,FWD,Leeds,4.4,0,0,7,1,4,0.0,8,346,0.00,0.52,0.52,1.06,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,8,0,0,0,4,0,5,0,2888883,1,0,0,0,0.0,2,390459,533433,142974,60,True,0
Nick Pope,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,442,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,105050,0,0,1,2,0.0,0,-5404,1831,7235,49,True,0
Frank Onyeka,MID,Coventry City,1.8,0,0,10,1,4,0.0,9,104,0.00,0.00,0.00,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,3,0,5,0,10664,1,2,1,0,0.0,3,-1263,346,1609,49,False,0
Marc Guéhi,DEF,Man City,6.0,1,0,13,0,4,0.0,4,388,0.01,0.07,0.06,3.57,45,3,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,2,0,5,0,2017850,1,0,3,5,0.0,4,13337,86049,72712,60,True,0
Christos Tzolis,MID,Arsenal,2.5,0,0,9,0,1,0.0,3,557,0.07,0.07,0.00,0.77,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,72,False,5,0,0,0,1,0,5,0,1417272,1,1,0,3,0.0,2,-263333,39605,302938,64,False,0
George Hemmings,MID,Aston Villa,1.8,0,0,2,0,0,0.0,0,51,0.00,0.00,0.00,0.87,48,2,0,0.0,0.0,2026-09-19T11:30:00Z,18,False,19,0,0,0,0,0,5,0,135094,0,0,3,2,0.0,1,-3198,14076,17274,45,False,0
Erling Haaland,FWD,Man City,7.8,0,0,25,0,2,0.0,2,411,0.02,1.11,1.09,3.57,45,3,1,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,0,0,5,0,7989349,1,0,3,5,0.0,6,172491,196912,24421,156,True,0
Riccardo Calafiori,DEF,Arsenal,5.0,0,0,-3,0,2,0.0,5,8,0.03,0.10,0.07,1.31,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,5,0,0,0,5,0,5,0,5451521,1,3,0,3,0.0,1,183297,266900,83603,58,False,0
Juanlu Sánchez,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,573,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,18099,0,0,1,0,0.0,0,-982,314,1296,44,True,0
Tom King,GK,Everton,0.0,0,0,0,0,0,0.0,0,228,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,4710,0,0,0,1,0.0,0,-53,243,296,45,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0,0,0.0,0,198,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,148996,0,0,0,0,0.0,0,-59712,210,59922,50,False,0
Oli McBurnie,FWD,Hull City,2.6,0,0,5,0,3,0.0,6,295,0.02,0.38,0.36,1.44,46,2,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,17,0,0,0,3,0,5,0,213941,1,0,1,2,0.0,1,6823,35498,28675,55,False,1
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,431,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,33185,0,0,1,1,0.0,0,-5804,75,5879,57,False,0
Oscar Mingueza,DEF,Crystal Palace,0.4,0,0,0,0,0,0.0,0,207,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,6288,0,0,0,0,0.0,0,-708,250,958,44,False,0
Charalampos Kostoulas,FWD,Brighton,5.6,1,2,40,1,0,0.0,4,138,0.01,0.19,0.18,0.89,42,0,1,0.0,0.0,2026-09-19T14:00:00Z,75,False,1,0,0,0,3,0,5,0,105077,1,1,0,3,0.0,10,42079,57158,15079,55,True,1
Filip Jörgensen,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,141,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,889,0,0,0,3,0.0,0,-52,0,52,50,False,0
Kaye Furo,FWD,Brentford,0.0,0,0,0,0,0,0.0,0,107,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,104422,0,0,0,3,0.0,0,-13858,6535,20393,45,True,0
Matheus Santos Carneiro da Cunha,MID,Man Utd,5.2,0,3,32,0,1,0.0,3,428,0.39,0.44,0.05,1.62,50,1,1,0.0,0.0,2026-09-20T15:30:00Z,90,False,10,0,0,0,2,0,5,0,620030,1,0,1,1,0.0,10,-75494,11557,87051,79,False,0
Carl Rushworth,GK,Coventry City,3.8,1,2,38,1,0,0.0,0,110,0.00,0.00,0.00,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,10,0,5,2,84063,1,0,1,0,0.0,11,-11924,928,12852,45,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,0,6,0,6,0.0,9,4,0.14,0.14,0.00,1.31,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,5,0,0,0,4,0,5,0,2494884,1,3,0,3,0.0,1,-70779,48033,118812,80,False,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,380,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,11579,0,0,1,0,0.0,0,-790,393,1183,74,False,0
Chris Richards,DEF,Crystal Palace,2.8,0,0,29,1,8,0.0,10,202,0.01,0.01,0.00,1.31,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,13,0,0,0,3,0,5,0,63648,1,2,0,0,0.0,8,-7644,1854,9498,50,False,0
Brian Madjo,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,582,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,22744,0,0,3,2,0.0,0,-4377,268,4645,54,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,373,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,2382,0,0,1,0,0.0,0,-157,0,157,55,False,0
Aladji Bamba,MID,Newcastle,0.6,0,0,3,0,2,0.0,4,559,0.00,0.00,0.00,0.14,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,3,False,11,0,0,0,1,0,5,0,10531,0,1,1,2,0.0,1,-781,377,1158,49,True,0
Abdul Fatawu,MID,Ipswich Town,1.6,0,0,4,0,2,0.0,4,315,0.28,0.42,0.14,1.68,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,66,False,9,0,0,0,2,1,5,0,19671,1,0,0,1,0.0,-1,-2031,636,2667,54,False,0
Leny Yoro,DEF,Man Utd,0.4,0,0,0,0,0,0.0,0,420,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,50197,0,0,1,1,0.0,0,-4322,617,4939,49,False,0
Jorrel Hato,DEF,Chelsea,1.6,0,0,0,0,0,0.0,0,148,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,93559,0,0,0,3,0.0,0,-16858,4867,21725,45,False,0
Sander Berge,MID,Fulham,2.2,0,0,16,1,2,0.0,2,265,0.02,0.07,0.05,1.18,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,76,False,16,0,0,0,0,0,5,0,31167,1,0,1,1,0.0,3,-1553,1643,3196,49,True,0
Timothy Castagne,DEF,Fulham,4.0,0,0,3,0,9,0.0,9,258,0.01,0.01,0.00,1.60,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,16,0,0,0,4,0,5,0,92417,1,0,1,1,0.0,1,6515,14129,7614,45,True,1
Cody Gakpo,MID,Liverpool,6.4,0,0,13,1,2,0.0,5,367,0.49,0.69,0.20,0.79,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,3,0,0,0,1,0,5,0,1383393,1,2,1,0,0.0,3,19543,175676,156133,72,False,0
Jaidon Anthony,MID,Brentford,3.0,0,2,31,1,1,0.0,2,105,0.02,0.98,0.96,0.70,41,0,1,0.0,0.0,2026-09-18T19:00:00Z,80,False,6,0,0,0,1,0,5,0,13639,1,0,0,3,0.0,10,-1462,635,2097,59,True,0
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,65,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,1281,0,0,1,0,0.0,0,-50,101,151,44,True,0
Dara O'Shea,DEF,Ipswich Town,2.0,0,0,12,0,9,0.0,9,304,0.00,0.00,0.00,2.24,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,9,0,0,0,5,0,5,0,302768,1,0,0,1,0.0,2,-14193,7422,21615,40,False,0
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,72058,0,0,0,1,0.0,0,-25316,0,25316,54,True,0
Alex Palmer,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,301,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,432976,0,0,0,1,0.0,0,-10957,9183,20140,40,False,0
Jacob Ramsey,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,456,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,30346,0,0,1,2,0.0,0,-8206,1789,9995,49,True,0
Alex Tóth,MID,Bournemouth,0.4,0,0,3,0,0,0.0,0,76,0.00,0.00,0.00,0.25,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,2,False,14,0,0,0,0,0,5,0,1445,0,0,1,0,0.0,1,-80,62,142,49,True,0
Arnaud Kalimuendo,FWD,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,493,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,5589,0,0,1,0,0.0,0,-342,483,825,54,True,0
Anthony Patterson,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,12868,0,0,3,5,0.0,0,-743,0,743,40,False,0
Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,18,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,7867,0,0,0,3,0.0,0,-1499,0,1499,63,False,0
Matty Jacob,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,283,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,831,0,0,1,2,0.0,0,-94,0,94,40,False,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,448,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,84798,0,0,1,2,0.0,0,-11893,180,12073,49,True,0
Luc De Fougerolles,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,7831,0,0,1,1,0.0,0,-1168,0,1168,40,True,0
Nobel Mendy,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,586,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,693276,0,0,1,2,0.0,0,-152875,13422,166297,41,False,0
Geovany Quenda,MID,Chelsea,0.4,0,0,3,0,0,0.0,0,164,0.01,0.04,0.03,1.20,41,2,0,0.0,0.0,2026-09-18T19:00:00Z,19,False,4,0,0,0,0,0,5,0,3422,0,0,0,3,0.0,1,-378,155,533,53,False,0
Wilson Odobert,MID,Spurs,0.0,0,0,0,0,0,0.0,0,517,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,159,0,0,3,2,0.0,0,3,23,20,55,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,433,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,386,0,0,1,1,0.0,0,-21,15,36,50,False,0
Jack Taylor,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,312,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,3061,0,0,0,1,0.0,0,-250,99,349,45,False,0
Aaron Wan-Bissaka,DEF,Aston Villa,1.5,0,0,6,0,4,0.0,6,611,0.01,0.01,0.00,0.64,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,45,False,19,0,0,0,0,0,5,0,23660,1,2,3,2,0.0,1,2283,4595,2312,45,False,0
João Pedro Loureiro da Costa,DEF,Brighton,0.8,0,0,2,0,1,0.0,1,119,0.14,0.14,0.00,0.74,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,14,False,1,0,0,0,0,0,5,0,3724,0,0,0,3,0.0,1,-90,216,306,45,True,0
Ryan Giles,DEF,Hull City,4.8,0,0,-1,0,4,0.0,5,282,0.08,0.08,0.00,1.44,46,2,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,17,0,0,0,2,0,5,0,326502,1,1,1,2,0.0,0,118366,141201,22835,40,False,1
Luca Netz,DEF,Nott'm Forest,0.6,0,0,5,0,0,0.0,0,478,0.02,0.02,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,7,False,7,0,0,0,0,0,5,0,3276,0,0,1,0,0.0,1,-97,246,343,44,True,0
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,44,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,6080,0,0,3,2,0.0,0,-1648,0,1648,54,False,0
Alexander Isak,FWD,Liverpool,6.6,0,3,31,1,1,0.0,1,379,0.02,0.77,0.75,0.66,49,0,1,0.0,0.0,2026-09-20T13:00:00Z,80,False,3,0,0,0,0,0,5,0,2350302,1,0,1,0,0.0,8,-103033,139899,242932,91,False,1
Norman Bassette,FWD,Coventry City,0.0,0,0,0,0,0,0.0,0,197,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,2648,0,0,1,0,0.0,0,-273,0,273,45,False,0
Harry Amass,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,21588,0,0,1,1,0.0,0,-321,1392,1713,40,False,0
Ola Aina,DEF,Nott'm Forest,1.6,0,0,0,0,0,0.0,0,473,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,278049,0,0,1,0,0.0,0,-3199,21418,24617,45,True,0
Brenden Aaronson,MID,Leeds,1.4,0,0,5,0,0,0.0,4,337,0.00,0.00,0.00,0.40,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,22,False,8,0,0,0,3,0,5,0,54410,0,1,0,0,0.0,1,-7941,849,8790,54,True,0
Paddy McNair,DEF,Hull City,0.2,0,0,0,0,0,0.0,0,285,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,12664,0,0,1,2,0.0,0,-192,725,917,40,False,0
Álvaro Rodríguez,FWD,Bournemouth,0.4,0,0,0,0,0,0.0,0,81,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,12687,0,0,1,0,0.0,0,-435,939,1374,60,True,0
Liam Delap,FWD,Nott'm Forest,1.8,0,0,9,0,2,0.0,8,167,0.21,0.34,0.13,0.67,47,1,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,7,0,0,0,5,0,5,0,344489,1,1,1,0,0.0,1,200788,222393,21605,55,True,1
Bruno Borges Fernandes,MID,Man Utd,6.2,0,0,15,0,0,0.0,6,426,0.19,0.47,0.28,1.62,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,10,0,0,0,5,0,5,0,4318751,1,1,1,1,0.0,2,-282231,68228,350459,120,False,0
Jannik Schuster,DEF,Brentford,4.2,1,3,43,1,15,0.0,16,93,0.52,0.52,0.00,0.83,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,6,0,0,0,3,0,5,0,15098,1,1,0,3,0.0,14,-726,349,1075,45,True,0
Shea Lacey,MID,Man Utd,0.2,0,0,0,0,0,0.0,0,435,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,5831,0,0,1,1,0.0,0,-32,531,563,49,False,0
Daniel Jebbison,FWD,Bournemouth,0.6,0,0,3,0,0,0.0,0,608,0.00,0.00,0.00,0.25,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,15,False,14,0,0,0,0,0,5,0,11675,0,0,1,0,0.0,1,-62,1986,2048,50,True,0
Sorba Thomas,MID,Hull City,1.3,0,0,2,0,0,0.0,3,642,0.04,0.23,0.19,1.28,46,2,0,0.0,0.0,2026-09-19T14:00:00Z,62,False,17,0,0,0,2,0,5,0,2637,1,1,1,2,0.0,2,761,1275,514,55,False,0
Viktor Gyökeres,FWD,Arsenal,0.5,0,0,5,0,0,0.0,0,25,0.23,0.23,0.00,0.54,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,17,False,5,0,0,0,0,0,5,0,342393,0,0,0,3,0.0,1,-51870,5156,57026,72,False,0
Lukás Hornícek,GK,Newcastle,2.8,0,0,14,0,3,0.0,0,567,0.00,0.00,0.00,1.59,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,11,0,0,0,12,0,5,3,163512,1,0,1,2,0.0,3,8198,22769,14571,50,True,0
Elliot Anderson,MID,Man City,3.0,0,0,15,0,4,0.0,9,481,0.02,0.04,0.02,3.57,45,3,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,3,0,5,0,452582,1,2,3,5,0.0,2,-8817,29694,38511,63,True,0
Lamare Bogarde,MID,Aston Villa,0.2,0,0,0,0,0,0.0,0,35,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,6803,0,0,3,2,0.0,0,-487,474,961,50,False,0
Jack Butland,GK,Hull City,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,7533,0,0,1,2,0.0,0,-460,109,569,45,False,0
Omari Hutchinson,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,484,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,7897,0,0,1,0,0.0,0,-1093,0,1093,54,True,0
Michael Kayode,DEF,Brentford,4.6,0,0,20,1,1,0.0,2,88,0.07,0.07,0.00,0.55,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,68,False,6,0,0,0,2,0,5,0,819720,1,1,0,3,0.0,6,-116375,18236,134611,46,True,0
Valentín Barco,MID,Chelsea,0.6,0,0,21,0,2,0.0,9,568,0.02,0.05,0.03,2.22,41,2,0,0.0,0.0,2026-09-18T19:00:00Z,86,False,4,0,0,0,4,0,5,0,13260,1,3,0,3,0.0,2,-902,477,1379,54,False,0
Jack Harrison,MID,Leeds,0.0,0,0,0,0,0,0.0,0,342,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,60,0,0,0,0,0.0,0,-10,0,10,50,True,0
Allan Andrade Elias,MID,Man City,0.0,0,0,0,0,0,0.0,0,628,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,959,0,0,3,5,0.0,0,112,354,242,60,True,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,382,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,25967,0,0,1,0,0.0,0,6226,9567,3341,45,False,0
Cristhian Mosquera,DEF,Arsenal,1.5,0,0,0,0,0,0.0,0,11,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,181804,0,0,0,3,0.0,0,-81401,476,81877,53,False,0
Mamadou Sangaré,MID,Brentford,4.4,0,0,0,0,1,0.0,3,565,0.00,0.00,0.00,0.28,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,21,False,6,0,0,0,1,0,5,0,1186508,0,1,0,3,0.0,0,-184737,29169,213906,57,True,1
Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,1372,0,0,3,2,0.0,0,-106,0,106,45,True,0
Yasin Ayari,MID,Brighton,3.0,0,0,7,1,2,0.0,7,129,0.08,0.19,0.11,1.63,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,4,0,5,0,39428,1,1,0,3,0.0,3,-939,3453,4392,54,True,0
Daniel Ballard,DEF,Sunderland,2.8,0,0,-12,0,10,0.0,14,532,0.00,0.14,0.14,2.82,45,5,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,3,0,5,0,279291,1,4,3,5,0.0,2,-46490,6303,52793,49,False,0
Emmanuel Emegha,FWD,Chelsea,0.0,0,0,0,0,0,0.0,0,170,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,12321,0,0,0,3,0.0,0,-2659,122,2781,50,False,0
Ibrahim Mbaye,MID,Aston Villa,0.7,0,0,2,0,0,0.0,0,631,0.00,0.00,0.00,0.78,48,2,0,0.0,0.0,2026-09-19T11:30:00Z,6,False,19,0,0,0,0,0,5,0,7570,0,0,3,2,0.0,1,1194,2665,1471,60,False,0
Mykhailo Mudryk,MID,Spurs,0.0,0,0,0,0,0,0.0,0,578,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,4612,0,0,3,2,0.0,0,-2108,32,2140,54,True,0
Ayyoub Bouaddi,MID,Man City,0.5,0,0,0,0,0,0.0,0,616,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,18994,0,0,3,5,0.0,0,-924,2946,3870,55,True,0
Joe Gomez,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,359,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,1679,0,0,1,0,0.0,0,78,197,119,49,False,0
David Brooks,MID,Bournemouth,0.6,0,0,4,0,0,0.0,2,74,0.06,0.06,0.00,0.25,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,15,False,14,0,0,0,2,0,5,0,5709,0,0,1,0,0.0,1,-394,503,897,50,True,0
