name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,219,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,12,0,0,0,0,0,4,0,492,0,0,3,2,0.0,0,-85,55,140,49,True,0
Wilfried Gnonto,MID,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2026-09-14T19:00:00Z,0,False,17,0,0,0,0,0,4,0,947,0,0,1,4,0.0,0,-435,0,435,50,True,0
Luke O'Nien,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,539,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,279659,0,0,2,0,0.0,0,-31354,2683,34037,40,True,0
Joe Willock,MID,Newcastle,4.4,0,0,8,0,1,13.3,4,460,0.06,0.18,0.12,0.16,40,1,0,3.9,7.6,2026-09-14T19:00:00Z,32,False,13,0,0,0,2,0,4,0,52306,0,1,1,4,18.0,1,6640,16531,9891,50,False,0
Adam Wharton,MID,Crystal Palace,2.0,0,0,13,0,1,11.8,5,210,0.04,0.12,0.08,1.13,34,2,0,2.0,5.2,2026-09-12T14:00:00Z,76,False,12,0,0,0,3,0,4,0,91297,1,1,3,2,3.0,2,-1801,8794,10595,55,True,0
Eddie Nketiah,FWD,Crystal Palace,1.4,0,0,0,0,0,0.0,0,224,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,12,0,0,0,0,0,4,0,81943,0,0,3,2,0.0,0,20214,29818,9604,55,True,0
Kevin Danso,DEF,Sunderland,0.6,0,0,6,0,4,11.0,4,501,0.08,0.08,0.00,1.88,36,2,0,3.0,16.8,2026-09-12T19:00:00Z,90,False,1,0,0,0,3,0,4,0,16781,1,0,2,0,2.0,1,-179,1568,1747,50,True,0
Mateo Kovačić,MID,Man City,0.4,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,8409,0,0,1,0,0.0,0,-996,425,1421,54,False,0
Anton Stach,MID,Leeds,4.4,0,0,16,1,3,40.4,10,335,0.07,0.50,0.43,0.59,40,0,0,6.4,12.0,2026-09-14T19:00:00Z,87,False,17,0,0,0,5,0,4,0,291170,1,2,1,4,12.0,3,-19365,29721,49086,60,True,0
Bafodé Diakité,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,62,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,4,0,0,0,0,0,4,0,18147,0,0,2,2,0.0,0,-1343,1310,2653,50,True,0
Hayden Hackney,MID,Everton,2.0,0,0,3,0,1,10.8,1,247,0.02,0.02,0.00,0.26,37,0,0,1.8,3.2,2026-09-12T16:30:00Z,15,False,19,0,0,0,0,0,4,0,21723,0,0,0,0,4.0,1,-480,1482,1962,55,False,0
Max Alleyne,DEF,Man City,0.0,0,0,0,0,0,0.0,0,394,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,537,0,0,1,0,0.0,0,-60,0,60,50,False,0
Lewis Koumas,MID,Liverpool,0.4,0,0,0,0,0,0.0,0,381,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,10,0,0,0,0,0,4,0,2699,0,0,0,0,0.0,0,-163,155,318,50,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0,0.0,0,657,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,3,0,0,0,0,0,4,0,0,0,0,2,2,0.0,0,0,0,0,45,False,0
Lewie Coyle,DEF,Hull City,2.8,0,0,2,0,2,10.9,3,280,0.01,0.14,0.13,0.72,33,2,0,2.2,5.6,2026-09-12T14:00:00Z,81,False,6,0,0,0,4,0,4,0,65983,1,1,2,2,5.0,1,5360,9488,4128,40,False,0
Tyler Bindon,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,479,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,13436,0,0,2,1,0.0,0,-2375,0,2375,40,False,0
Ian Maatsen,DEF,Aston Villa,0.0,0,0,7,0,3,3.4,4,36,0.03,0.21,0.18,1.66,31,2,0,3.8,10.2,2026-09-12T14:00:00Z,90,False,18,0,0,0,6,0,4,0,92419,1,1,2,1,24.0,1,10444,17456,7012,45,True,0
Omar Alderete,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,535,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,29356,0,0,2,0,0.0,0,-6355,401,6756,49,True,0
Nikola Milenković,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,471,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,171183,0,0,2,1,0.0,0,-346,9458,9804,55,False,0
Jeremie Frimpong,DEF,Liverpool,0.4,0,0,12,0,3,24.9,4,357,0.12,0.12,0.00,0.10,35,0,0,4.0,13.0,2026-09-12T14:00:00Z,18,False,10,0,0,0,1,0,4,0,231759,0,1,0,0,2.0,1,-81882,4729,86611,54,True,0
João Pedro Loureiro da Costa,DEF,Brighton,0.8,0,0,3,0,1,0.3,1,119,0.00,0.00,0.00,0.04,38,0,0,0.2,1.2,2026-09-13T13:00:00Z,6,False,7,0,0,0,1,0,4,0,3722,0,0,5,0,0.0,1,-117,204,321,45,False,0
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0,0.0,0,409,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,11304,0,0,1,0,0.0,0,-3408,0,3408,45,False,0
Levi Samuels Colwill,DEF,Chelsea,0.6,0,0,8,0,6,12.2,6,149,0.01,0.01,0.00,1.38,33,2,0,4.3,26.8,2026-09-12T14:00:00Z,90,False,11,0,0,0,6,0,4,0,112667,1,0,2,2,4.0,1,-17331,5362,22693,49,True,0
Justin Kluivert,MID,Bournemouth,3.0,0,1,31,0,1,3.3,4,70,0.02,0.23,0.21,0.39,32,2,1,8.6,40.0,2026-09-12T14:00:00Z,65,False,4,0,0,0,3,0,4,0,104989,1,0,2,2,43.0,8,-12026,8665,20691,60,True,0
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,49,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,188,0,0,2,1,0.0,0,-22,0,22,50,True,0
Victor Lindelöf,DEF,Aston Villa,1.6,0,0,2,0,2,1.1,2,37,0.01,0.45,0.44,2.28,31,2,0,5.3,16.4,2026-09-12T14:00:00Z,90,False,18,0,0,0,0,0,4,0,33974,1,0,2,1,35.0,1,3012,5112,2100,45,True,0
Destiny Udogie,DEF,Spurs,1.4,0,0,0,0,0,0.0,0,506,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,9,0,0,0,0,0,4,0,41192,0,0,0,0,0.0,0,-2914,1478,4392,45,True,0
Sven Botman,DEF,Newcastle,3.0,0,0,2,0,15,0.3,17,447,0.00,0.00,0.00,2.08,40,4,0,3.2,31.2,2026-09-14T19:00:00Z,90,False,13,0,0,0,4,0,4,0,71884,1,2,1,4,0.0,2,1208,9972,8764,50,False,0
Zian Flemming,FWD,Ipswich Town,2.0,0,0,32,0,1,1.3,2,640,0.00,0.52,0.52,0.41,34,1,1,8.0,35.0,2026-09-12T14:00:00Z,27,False,8,0,0,0,1,0,4,0,4207,0,0,3,2,44.0,5,1835,2524,689,55,False,0
Ben Gannon-Doak,MID,Bournemouth,0.6,0,0,6,0,0,1.5,4,72,0.03,0.13,0.10,0.11,32,0,0,1.0,1.6,2026-09-12T14:00:00Z,8,False,4,0,0,0,3,0,4,0,6799,0,1,2,2,7.0,1,-612,413,1025,49,True,0
Jack Grealish,MID,Everton,1.2,0,0,4,0,2,1.2,4,238,0.01,0.01,0.00,0.30,37,0,0,0.7,3.4,2026-09-12T16:30:00Z,25,False,19,0,0,0,1,0,4,0,42527,0,1,0,0,2.0,1,9697,16008,6311,65,False,0
Raphael Borges Rodrigues,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,191,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,11101,0,0,5,0,0.0,0,-3328,0,3328,45,True,0
Harvey Barnes,MID,Newcastle,5.6,0,0,13,0,3,16.8,6,453,0.31,0.60,0.29,2.08,40,4,0,5.9,12.2,2026-09-14T19:00:00Z,90,False,13,0,0,0,3,0,4,0,290007,1,0,1,4,30.0,2,152668,210527,57859,60,False,0
Tosin Adarabioyo,DEF,Spurs,0.2,0,0,5,0,2,0.2,4,147,0.00,0.00,0.00,0.03,37,0,0,0.9,9.0,2026-09-12T16:30:00Z,5,False,9,0,0,0,1,0,4,0,17024,0,2,0,0,0.0,1,-999,639,1638,44,True,0
Mateus Fernandes,MID,Spurs,1.4,0,0,15,1,0,13.0,4,525,0.03,0.14,0.11,0.67,37,0,0,3.8,3.0,2026-09-12T16:30:00Z,62,False,9,0,0,0,2,0,4,0,98672,1,2,0,0,22.0,3,-27969,1839,29808,58,True,0
Tom Watson,MID,Brighton,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,122,0,0,5,0,0.0,0,-19,0,19,50,False,0
Alysson Edward Franco da Rocha dos Santos,MID,Aston Villa,1.6,0,0,24,0,1,2.3,2,52,0.00,0.06,0.06,1.89,31,2,1,6.0,34.4,2026-09-12T14:00:00Z,45,False,18,0,0,0,1,0,4,0,4724,0,0,2,1,23.0,6,-205,508,713,50,True,0
Moisés Caicedo Corozo,MID,Chelsea,0.1,0,0,0,0,0,0.0,0,159,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,11,0,0,0,0,0,4,0,149377,0,0,2,2,0.0,0,-48857,1342,50199,54,True,0
Aladji Bamba,MID,Newcastle,0.6,0,0,4,0,0,0.3,2,559,0.00,0.00,0.00,0.11,40,0,0,0.2,1.4,2026-09-14T19:00:00Z,10,False,13,0,0,0,1,0,4,0,11166,0,1,1,4,0.0,1,-1098,539,1637,49,False,0
Gustavo Hamer,MID,Coventry City,0.6,0,0,0,0,0,0.0,0,584,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,10937,0,0,5,0,0.0,0,-1142,147,1289,54,True,0
Axel Disasi,DEF,Crystal Palace,0.0,0,0,-18,0,6,0.1,6,153,0.00,0.00,0.00,0.38,34,3,0,0.2,2.2,2026-09-12T14:00:00Z,33,False,12,0,0,0,2,1,4,0,14882,1,0,3,2,0.0,-3,4721,7208,2487,45,True,0
Luke Woolfenden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,180,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,13479,0,0,5,0,0.0,0,-1447,375,1822,40,True,0
Jaouen Hadjam,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,614,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,4155,0,0,5,0,0.0,0,-135,425,560,45,False,0
Sean Steur,MID,Newcastle,1.6,0,0,14,0,3,20.2,7,462,0.03,0.03,0.00,1.81,40,4,0,3.2,12.0,2026-09-14T19:00:00Z,71,False,13,0,0,0,2,0,4,0,8079,0,2,1,4,0.0,2,-1064,390,1454,49,False,0
Jannik Schuster,DEF,Brentford,4.2,0,0,5,0,10,0.5,12,93,0.01,0.01,0.00,1.75,32,2,0,3.1,22.2,2026-09-12T14:00:00Z,90,False,3,0,0,0,3,0,4,0,15722,1,2,2,2,8.0,3,170,905,735,45,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,523,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,9,0,0,0,0,0,4,0,8137,0,0,0,0,0.0,0,-5490,0,5490,50,True,0
Reece James,DEF,Chelsea,0.4,0,0,11,0,2,10.4,4,142,0.14,0.30,0.16,1.38,33,2,0,4.5,19.8,2026-09-12T14:00:00Z,90,False,11,0,0,0,4,0,4,0,828525,1,2,2,2,15.0,1,-30934,60443,91377,54,True,0
Mike Penders,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,11,0,0,0,0,0,4,0,6637,0,0,2,2,0.0,0,-482,321,803,44,True,0
Zadok Yohanna,MID,Brighton,0.0,0,0,0,0,0,0.0,0,135,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,5076,0,0,5,0,0.0,0,-1135,318,1453,49,False,0
Jaidon Anthony,MID,Brentford,3.0,0,0,12,0,5,15.3,11,105,0.10,0.10,0.00,1.25,32,2,0,3.2,14.6,2026-09-12T14:00:00Z,59,False,3,0,0,0,4,0,4,0,14724,1,2,2,2,2.0,1,-1801,761,2562,60,False,0
Jack Grealish,MID,Everton,1.2,0,0,4,0,2,1.2,4,238,0.01,0.01,0.00,0.30,37,0,0,0.7,3.4,2026-09-12T16:30:00Z,25,False,19,0,0,0,1,0,4,0,42527,0,1,0,0,2.0,1,9697,16008,6311,65,False,0
Noah Sadiki,MID,Sunderland,1.6,0,0,11,0,4,1.3,10,545,0.00,0.04,0.04,1.88,36,2,0,1.3,11.0,2026-09-12T19:00:00Z,90,False,1,0,0,0,3,0,4,0,26156,1,3,2,0,1.0,2,-3819,1090,4909,49,True,0
Lewis Hall,DEF,Newcastle,6.0,0,0,9,0,2,3.9,6,449,0.01,0.03,0.02,2.08,40,4,0,3.2,21.0,2026-09-14T19:00:00Z,90,False,13,0,0,0,4,0,4,0,1512788,1,4,1,4,7.0,0,448146,563772,115626,52,False,0
Matteo Ruggeri,DEF,Aston Villa,1.0,0,0,0,0,0,0.0,0,596,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,9485,0,0,2,1,0.0,0,-993,272,1265,45,True,0
Benjamin Sesko,FWD,Man Utd,1.6,0,0,4,0,0,0.7,2,439,0.00,0.06,0.06,0.57,39,0,0,0.6,1.2,2026-09-13T15:30:00Z,23,False,15,0,0,0,2,0,4,0,182217,0,0,1,0,4.0,1,3627,26345,22718,70,True,0
Luke Woolfenden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,180,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,13479,0,0,5,0,0.0,0,-1447,375,1822,40,True,0
Mathys Tel,MID,Spurs,1.6,0,0,3,0,0,3.2,0,514,0.09,0.10,0.01,0.44,37,0,0,1.3,0.6,2026-09-12T16:30:00Z,27,False,9,0,0,0,0,0,4,0,26160,0,0,0,0,9.0,1,-6570,1812,8382,58,True,0
Georginio Rutter,FWD,Brighton,1.2,0,0,0,0,0,0.0,0,125,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,58474,0,0,5,0,0.0,0,-17412,1249,18661,54,False,0
Matt Crooks,MID,Hull City,0.6,0,0,2,0,5,0.4,10,289,0.00,0.00,0.00,0.55,33,2,0,1.1,11.0,2026-09-12T14:00:00Z,68,False,6,0,0,0,3,0,4,0,52575,1,2,2,2,0.0,1,-6726,2257,8983,45,False,1
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0,0.0,0,27,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,20,0,0,0,0,0,4,0,18614,0,0,2,0,0.0,0,-7696,0,7696,59,False,0
Jack Rudoni,MID,Coventry City,1.6,0,0,11,0,2,55.5,5,183,0.73,1.06,0.33,2.16,38,3,0,9.1,10.8,2026-09-13T13:00:00Z,72,False,5,0,0,0,3,0,4,0,11698,1,0,5,0,25.0,2,-812,965,1777,50,True,0
Jørgen Strand Larsen,FWD,Crystal Palace,2.4,0,2,39,0,0,12.8,2,222,0.02,0.11,0.09,1.20,34,2,1,8.5,40.8,2026-09-12T14:00:00Z,83,False,12,0,0,0,1,0,4,0,71789,1,1,3,2,31.0,8,11360,21000,9640,60,True,0
Jack Butland,GK,Hull City,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,7924,0,0,2,2,0.0,0,-669,170,839,45,False,0
Roméo Lavia,MID,Chelsea,2.2,0,0,14,0,3,4.9,9,161,0.07,0.07,0.00,0.84,33,2,0,1.2,7.4,2026-09-12T14:00:00Z,68,False,11,0,0,0,5,0,4,0,25157,1,1,2,2,0.0,2,3527,7547,4020,50,True,0
Noah Okafor,MID,Leeds,3.0,0,1,35,1,1,17.8,6,336,0.08,0.15,0.07,0.58,40,0,1,8.0,41.4,2026-09-14T19:00:00Z,71,False,17,0,0,0,3,0,4,0,29116,1,2,1,4,21.0,9,-4605,2061,6666,59,True,0
Cody Drameh,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,281,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,5246,0,0,2,2,0.0,0,-1503,0,1503,40,False,0
Nordi Mukiele,DEF,Sunderland,2.6,0,0,-5,0,3,4.9,6,533,0.02,0.72,0.70,1.88,36,2,0,6.1,10.4,2026-09-12T19:00:00Z,90,False,1,0,0,0,3,0,4,0,227847,1,3,2,0,46.0,0,-21852,6912,28764,55,True,1
John Egan,DEF,Hull City,5.2,0,0,-1,0,12,0.5,14,277,0.00,0.04,0.04,0.91,33,2,0,2.1,14.2,2026-09-12T14:00:00Z,90,False,6,0,0,0,6,0,4,0,688208,1,2,2,2,6.0,2,150184,223735,73551,41,False,1
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,0.0,0,0,0,0,0,0.0,0,402,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,1206,0,0,1,0,0.0,0,-87,0,87,65,False,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,606,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,18103,0,0,2,1,0.0,0,1187,2914,1727,40,True,0
Anton Stach,MID,Leeds,4.4,0,0,16,1,3,40.4,10,335,0.07,0.50,0.43,0.59,40,0,0,6.4,12.0,2026-09-14T19:00:00Z,87,False,17,0,0,0,5,0,4,0,291170,1,2,1,4,12.0,3,-19365,29721,49086,60,True,0
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,476,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,23161,0,0,2,1,0.0,0,-831,925,1756,40,False,0
Milos Kerkez,DEF,Liverpool,1.4,0,0,6,0,2,7.1,3,358,0.01,0.01,0.00,0.30,35,0,0,1.7,9.8,2026-09-12T14:00:00Z,45,False,10,0,0,0,0,0,4,0,288013,0,1,0,0,0.0,1,-22124,12338,34462,54,True,0
David Button,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,302,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,63364,0,0,3,2,0.0,0,11691,17503,5812,40,False,0
Marco Palestra,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,152,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,11,0,0,0,0,0,4,0,87915,0,0,2,2,0.0,0,-45257,419,45676,54,True,0
Tarik Muharemović,DEF,Leeds,4.2,1,0,27,0,10,10.5,11,334,0.02,0.02,0.00,0.88,40,1,0,5.0,37.0,2026-09-14T19:00:00Z,90,False,17,0,0,0,5,0,4,0,410571,1,1,1,4,2.0,7,66646,135153,68507,50,True,0
Ronald Araujo,DEF,Liverpool,3.0,0,0,24,1,3,1.8,4,579,0.00,0.00,0.00,0.60,35,0,0,1.4,9.8,2026-09-12T14:00:00Z,71,False,10,0,0,0,5,0,4,0,292366,1,1,0,0,2.0,6,41974,59861,17887,54,True,0
Wes Burns,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,311,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,242,0,0,3,2,0.0,0,-39,0,39,50,False,0
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,117,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,2061,0,0,5,0,0.0,0,-50,180,230,45,False,0
James Tarkowski,DEF,Everton,8.6,0,2,32,1,3,1.8,8,229,0.01,0.01,0.00,0.69,37,0,0,2.1,19.2,2026-09-12T16:30:00Z,90,False,19,0,0,0,3,0,4,0,1237976,1,5,0,0,0.0,8,71807,163569,91762,60,False,0
Arnaud Kalimuendo,FWD,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,493,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,5715,0,0,2,1,0.0,0,281,1150,869,54,False,0
Stefanos Tzimas,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,137,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,705,0,0,5,0,0.0,0,-82,70,152,55,False,0
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,431,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,15,0,0,0,0,0,4,0,38595,0,0,1,0,0.0,0,-13432,148,13580,58,True,0
Harry Wilson,MID,Leeds,0.0,0,0,4,0,1,4.7,2,260,0.03,0.03,0.00,0.30,40,1,0,0.8,3.2,2026-09-14T19:00:00Z,18,False,17,0,0,0,0,0,4,0,291023,0,1,1,4,0.0,1,-121524,3258,124782,63,True,0
Cameron Humphreys,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,2961,0,0,3,2,0.0,0,-968,0,968,45,False,0
Josh Eccles,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,187,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,1294,0,0,5,0,0.0,0,-249,93,342,49,True,0
Facundo Buonanotte,MID,Brighton,0.0,0,0,0,0,0,0.0,0,128,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,223,0,0,5,0,0.0,0,-39,0,39,50,False,0
Valentín Barco,MID,Chelsea,0.6,0,0,7,0,1,2.9,2,568,0.09,0.09,0.00,0.54,33,0,0,0.7,1.6,2026-09-12T14:00:00Z,21,False,11,0,0,0,1,0,4,0,13757,0,0,2,2,2.0,0,-591,863,1454,55,True,1
Rio Cardines,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,220,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,12,0,0,0,0,0,4,0,138,0,0,3,2,0.0,0,-13,0,13,45,True,0
Benjamin White,DEF,Arsenal,4.2,0,0,4,0,1,0.8,3,10,0.00,0.00,0.00,0.23,36,0,0,1.1,4.2,2026-09-12T19:00:00Z,45,False,20,0,0,0,0,0,4,0,815166,1,2,2,0,6.0,1,6399,123355,116956,55,False,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0,0.0,0,103,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,3,0,0,0,0,0,4,0,1675,0,0,2,2,0.0,0,-614,36,650,49,False,0
Lukas Nmecha,FWD,Leeds,1.2,0,0,4,0,0,0.3,1,347,0.01,0.01,0.00,0.28,40,1,0,0.1,0.2,2026-09-14T19:00:00Z,12,False,17,0,0,0,1,0,4,0,51359,0,0,1,4,0.0,1,-1054,6623,7677,54,True,0
César Palacios,MID,Fulham,2.2,0,0,0,0,0,0.0,0,570,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,14,0,0,0,0,0,4,0,18348,0,0,0,0,0.0,0,-683,1449,2132,55,False,0
Alexis Mac Allister,MID,Liverpool,1.2,0,0,7,0,2,22.4,4,372,0.02,0.04,0.02,0.16,35,0,0,3.6,9.2,2026-09-12T14:00:00Z,30,False,10,0,0,0,1,0,4,0,145908,0,1,0,0,4.0,1,-7817,12996,20813,54,True,0
Jenson Seelt,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,537,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,612,0,0,2,0,0.0,0,-100,0,100,45,True,0
Darnell Furlong,DEF,Ipswich Town,0.2,0,0,0,0,0,0.0,0,308,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,52748,0,0,3,2,0.0,0,-3285,431,3716,40,False,0
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0,0.0,0,266,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,14,0,0,0,0,0,4,0,348,0,0,0,0,0.0,0,-3,50,53,50,False,0
Tyler Dibling,MID,Everton,0.2,0,0,0,0,0,0.0,0,245,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,19,0,0,0,0,0,4,0,3002,0,0,0,0,0.0,0,-295,210,505,54,False,0
Dillon Phillips,GK,Hull City,0.0,0,0,0,0,0,0.0,0,273,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,154407,0,0,2,2,0.0,0,-1217,8596,9813,40,False,0
Matty Cash,DEF,Aston Villa,1.2,0,0,0,0,0,0.0,0,32,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,641566,0,0,2,1,0.0,0,-80882,18781,99663,45,True,0
